   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
342,369507,1101,11402, ,W,BURNHAM,ST, ,90049,3/22/16,3/25/16,4/19/16,Y,1,135B145   763,GARCV,West Los Angeles,715739,3,34.06245,-118.46021
343,369539,1112,5027, ,S,DALTON,AVE, ,90062,3/22/16,3/23/16,4/19/16,N,1,111B193  1262,GARCV,South Los Angeles,,1,33.99734,-118.30356
344,369556,3113,5907, ,N,JULIAN,LANE, ,91356,3/22/16,3/23/16,4/19/16,N,1,177B117   779,GARCV,South Valley,,1,34.17775,-118.55434
345,369554,2123,4343, ,N,MAYCREST,AVE, ,90032,3/22/16,3/23/16,4/19/16,N,1,147A237   341,GARCV,East Los Angeles,,1,34.09540,-118.16148
346,369525,3110,7631, ,N,MCNULTY,AVE, ,91306,3/22/16,3/24/16,4/19/16,Y,1,186B109   139,GARCV,South Valley,715536,2,34.20939,-118.58206
347,369626,2141,3755, ,W,BEVERLY,BLVD, ,90004,3/23/16,3/25/16,3/28/16,Y,1,138B197   308,GARCV,Central,715562,2,34.07647,-118.29090
348,369608,3114,10533, ,N,DE SOTO,AVE, ,91311,3/23/16,4/7/16,4/20/16,Y,1,207B109   548,GARCV,North Valley,716419,11,34.26187,-118.58889
349,369627,3121,13807, ,W,EUSTACE,ST, ,91331,3/23/16,3/24/16,4/20/16,Y,1,210B153   624,GARCV,North Valley,715591,1,34.27092,-118.43379
350,369674,3123,14172, ,W,HUBBARD,ST, ,91342,3/23/16,3/24/16,4/20/16,N,1,219B153   286,GARCV,North Valley,,1,34.29714,-118.44161
351,369592,3123,14592, ,W,PADDOCK,ST, ,91342,3/23/16,3/24/16,4/20/16,Y,1,222B149   754,GARCV,North Valley,715567,1,34.30370,-118.45058
352,369636,3100,6349, ,N,PEACH,AVE, ,91411,3/23/16,3/25/16,4/20/16,N,1,180B145   838,GARCV,South Valley,,2,34.18618,-118.46769
353,369692,2120,3439, ,E,8TH,ST, ,90023,3/24/16,4/4/16,4/21/16,Y,1,120A225   328,GARCV,East Los Angeles,716252,7,34.02117,-118.20354
354,369742,3113,18817, ,W,CALVERT,ST, ,91335,3/24/16,3/25/16,4/21/16,Y,1,177B121   342,GARCV,South Valley,715622,1,34.18194,-118.54303
355,369716,3131,7835, ,N,JUTLAND,AVE, ,91325,3/24/16,3/25/16,4/21/16,Y,1,189B129   914,GARCV,South Valley,715551,1,34.21293,-118.51518
356,369775,1111,629, ,W,107TH,ST, ,90044,3/25/16,3/29/16,4/22/16,Y,1,090A201   370,GARCV,South Los Angeles,715629,2,33.93919,-118.28592
357,369773,3123,12691, ,N,BRADLEY,AVE, ,91342,3/25/16,3/29/16,4/22/16,Y,1,219B149    77,GARCV,North Valley,715616,2,34.30065,-118.45387
358,369803,2130,4806, ,E,MENDOTA,AVE, ,90042,3/25/16,3/29/16,4/25/16,N,1,154-5A223 236,GARCV,East Los Angeles,,2,34.11750,-118.21177
359,369789,2131,402, ,W,MUSEUM,DR, ,90065,3/25/16,4/11/16,4/25/16,Y,1,148-5A223 106,GARCV,East Los Angeles,716481,11,34.10252,-118.20844
360,369798,1142,20917, ,S,NORMANDIE,AVE, ,90501,3/25/16,4/13/16,4/25/16,Y,1,051B197     5,GARCV,Harbor,716984,13,33.83935,-118.29967
361,369788,3124,10163, ,N,WEALTHA,AVE, ,91352,3/25/16,4/1/16,4/25/16,Y,1,204B173   211,GARCV,North Valley,715865,5,34.25493,-118.37664
362,369834,2141,1109, ,N,COMMONWEALTH,AVE, ,90029,3/26/16,3/30/16,4/25/16,N,1,145-5A201 481,GARCV,Central,,2,34.09120,-118.28567
363,369859,1124,1333, ,W,59TH,PL, ,90044,3/28/16,3/29/16,4/25/16,N,1,105B197   187,GARCV,South Los Angeles,,1,33.98681,-118.29925
364,369888,3100,6459, ,N,GLORIA,AVE, ,91406,3/28/16,3/29/16,4/25/16,Y,1,180B141   726,GARCV,South Valley,715654,1,34.18831,-118.47945
365,369883,3123,15051, ,W,LARKSPUR,ST, ,91342,3/28/16,3/29/16,4/25/16,Y,1,228B145   422,GARCV,North Valley,715620,1,34.31874,-118.46039
366,369882,1112,1650, ,W,MIDDLETON,PL, ,90062,3/28/16,3/29/16,4/25/16,Y,1,117B193  1221,GARCV,South Los Angeles,715612,1,34.01543,-118.31064
367,369951,1111,1119, ,E,105TH,ST, ,90002,3/29/16,3/29/16,4/26/16,N,1,090B209   903,GARCV,South Los Angeles,,0,33.94110,-118.25588
368,369953,1111,601, ,W,84TH,ST, ,90044,3/29/16,3/29/16,4/26/16,Y,1,097-5A201  69,GARCV,South Los Angeles,715603,0,33.96227,-118.28416
369,369938,1112,3432, ,S,ARLINGTON,AVE, ,90018,3/29/16,3/30/16,4/26/16,Y,1,120B189   873,GARCV,South Los Angeles,715712,1,34.02458,-118.31751
370,369960,3131,8243, ,N,BURTON,PL, ,91335,3/29/16,4/7/16,,N,1,192B129   475,GARCV,South Valley,,7,34.21979,-118.52396
371,369982,3124,7838, ,N,CRANER,AVE, ,91352,3/29/16,4/1/16,4/26/16,Y,1,189B173   535,GARCV,North Valley,715864,3,34.21317,-118.36911
372,369976,3102,13052, ,W,OTTOMAN,ST, ,91331,3/29/16,4/6/16,4/26/16,Y,1,198B161   376,GARCV,North Valley,716160,6,34.23704,-118.41671
373,369988,3121,11266, ,N,PHILLIPPI,AVE, ,91331,3/29/16,3/31/16,4/26/16,Y,1,210B165   111,GARCV,North Valley,715768,2,34.27497,-118.40414
374,369962,2120,1126, ,S,ROSALIND,AVE, ,90023,3/29/16,4/4/16,4/26/16,Y,1,121-5A223 182,GARCV,East Los Angeles,716255,4,34.02658,-118.21204
375,370044,1111,636, ,W,104TH,ST, ,90044,3/30/16,3/31/16,4/27/16,N,1,090A201    70,GARCV,South Los Angeles,,1,33.94223,-118.28623
376,370021,1122,743, ,E,51ST,ST, ,90011,3/30/16,3/31/16,4/27/16,N,1,111A207   240,GARCV,South Los Angeles,,1,33.99671,-118.26197
377,370078,3122,10758, ,W,AQUA VISTA,ST, ,91602,3/30/16,4/2/16,4/27/16,Y,2,165B177  1013,GARCV,South Valley,716054,3,34.14498,-118.36459
378,370042,1142,534, ,N,BAY VIEW,AVE, ,90744,3/30/16,4/8/16,4/4/16,N,1,030B205  1426,GARCV,Harbor,,7,33.77614,-118.26968
379,370068,3121,10214, ,N,BRADLEY,AVE, ,91331,3/30/16,3/23/16,4/2/16,Y,2,204B165   156,GARCV,North Valley,715676,5,34.25594,-118.40437
380,370041,3110,7517, ,N,CORBIN,AVE, ,91306,3/30/16,3/31/16,4/27/16,Y,1,186B117   408,GARCV,South Valley,715755,1,34.20644,-118.56243
381,370054,2133,3114, ,E,DARWIN,AVE, ,90031,3/30/16,3/30/16,4/27/16,N,1,136-5A223 274,GARCV,East Los Angeles,,0,34.06748,-118.20829
382,370099,3110,7433, ,N,MASON,AVE, ,91306,3/30/16,3/31/16,4/27/16,Y,1,186B109   586,GARCV,South Valley,715753,1,34.20564,-118.57991
383,370094,3123,14593, ,W,POLK,ST, ,91342,3/30/16,3/31/16,4/27/16,N,1,222B149   346,GARCV,North Valley,,1,34.30657,-118.45130
384,370105,3114,17224, ,W,TULSA,ST, ,91344,3/30/16,4/9/16,4/27/16,Y,1,210B133   932,GARCV,North Valley,724709,8,34.26827,-118.50970
385,370080,1101,2256, ,S,WELLESLEY,AVE, ,90064,3/30/16,4/8/16,4/27/16,Y,1,123B149   941,GARCV,West Los Angeles,716753,7,34.02999,-118.45359
386,370122,1133,955, ,S,ARDMORE,AVE, ,90006,3/31/16,4/6/16,4/28/16,Y,1,132B193  1157,GARCV,Central,716357,4,34.05399,-118.30220
387,370155,3121,12851, ,W,FILMORE,ST, ,91331,3/31/16,4/4/16,4/28/16,Y,1,213B161   811,GARCV,North Valley,715935,2,34.27818,-118.41304
388,370172,3123,14522, ,W,JAGUAR,ST, ,91345,3/31/16,4/25/16,4/28/16,N,1,210B149   948,GARCV,North Valley,,17,34.27030,-118.44914
389,370183,3102,8435, ,N,ORION,AVE, ,91343,3/31/16,4/6/16,4/28/16,N,1,192B141   304,GARCV,North Valley,,4,34.22384,-118.47239
390,370125,2123,6124, ,E,SPRINGVALE,DR, ,90042,3/31/16,4/4/16,4/28/16,Y,1,156A231    73,GARCV,East Los Angeles,715876,2,34.12333,-118.18671
391,370124,3114,17224, ,W,TULSA,ST, ,91344,3/31/16,4/9/16,4/28/16,N,1,210B133   932,GARCV,North Valley,,7,34.26827,-118.50970
392,370225,1122,4267, ,S,KANSAS,AVE, ,90037,4/1/16,4/4/16,4/29/16,N,1,114B197   999,GARCV,South Los Angeles,,1,34.00596,-118.29385
393,370239,2111,3632, ,S,KEYSTONE,AVE, ,90034,4/1/16,4/6/16,4/29/16,N,1,120B161   999,GARCV,West Los Angeles,,3,34.02304,-118.40879
394,370200,1112,4106, ,S,LA SALLE,AVE, ,90062,4/1/16,4/5/16,4/29/16,N,1,114B193   627,GARCV,South Los Angeles,,2,34.00916,-118.30553
395,370222,3123,10951, ,N,LAUREL CANYON,BLVD, ,91340,4/1/16,4/23/16,4/29/16,Y,1,210B153   803,GARCV,North Valley,717611,16,34.26945,-118.44381
396,370248,2133,1654, ,S,NEW HAMPSHIRE,AVE, ,90006,4/1/16,4/2/16,4/29/16,N,1,126B197   360,GARCV,South Los Angeles,,1,34.04266,-118.29228
397,370261,2111,3636, ,S,MILITARY,AVE, ,90034,4/2/16,4/4/16,4/29/16,N,1,117B161   539,GARCV,West Los Angeles,,0,34.01783,-118.41626
398,370276,1111,1020, ,W,69TH,ST, ,90044,4/3/16,4/4/16,4/29/16,Y,1,102B197   677,GARCV,South Los Angeles,715869,0,33.97693,-118.29259
399,370277,1111,1036, ,W,69TH,ST, ,90044,4/3/16,4/4/16,4/29/16,Y,1,102B197   680,GARCV,South Los Angeles,715868,0,33.97693,-118.29309
400,370280,1102,4018, ,S,REDWOOD,AVE, ,90066,4/3/16,4/8/16,4/29/16,N,1,108B153   544,GARCV,West Los Angeles,,4,33.99274,-118.44176
401,370293,1111,623, ,E,105TH,ST, ,90002,4/4/16,4/7/16,5/2/16,Y,1,090A207   133,GARCV,South Los Angeles,716251,3,33.94112,-118.26426
402,370281,1111,612, ,W,106TH,ST, ,90044,4/4/16,4/4/16,5/2/16,Y,1,090A201   319,GARCV,South Los Angeles,715872,0,33.93981,-118.28539
403,370363,1111,1615, ,W,GAGE,AVE, ,90047,4/4/16,4/11/16,5/2/16,Y,1,105B193   867,GARCV,South Los Angeles,716413,5,33.98249,-118.30510
404,370302,3110,21052, ,W,GAULT,ST, ,91303,4/4/16,4/6/16,5/2/16,Y,1,183B105   444,GARCV,South Valley,716204,2,34.19910,-118.59238
405,370338,3123,14709, ,W,LAKESIDE,ST, ,91342,4/4/16,4/25/16,5/2/16,Y,1,222B149   182,GARCV,North Valley,726488,15,34.30753,-118.45339
406,370376,3123,13252, ,W,RAVEN,ST, ,91342,4/4/16,4/23/16,5/2/16,N,1,228B157   459,GARCV,North Valley,,15,34.32226,-118.42157
407,370377,3123,13252, ,W,RAVEN,ST, ,91342,4/4/16,4/23/16,5/2/16,N,1,228B157   459,GARCV,North Valley,,15,34.32226,-118.42157
408,370349,3102,11621, ,W,SATICOY,ST, ,91605,4/4/16,4/11/16,5/2/16,N,1,186B169   152,GARCV,North Valley,,5,34.20860,-118.38526
409,370478,1142,1632, ,W,227TH,ST, ,90501,4/5/16,4/14/16,5/3/16,Y,1,045B193   266,GARCV,Harbor,717337,7,33.82007,-118.30752
410,370389,2123,4827, ,N,ALGOMA,AVE, ,90041,4/5/16,4/5/16,4/8/16,Y,2,160-5A225 362,GARCV,East Los Angeles,715932,0,34.13401,-118.20530
411,370431,3102,8527, ,N,BURNET,AVE, ,91343,4/5/16,4/9/16,5/3/16,N,1,192B145     7,GARCV,North Valley,,4,34.22539,-118.46345
412,370417,3102,8527, ,N,BURNET,AVE, ,91343,4/5/16,4/11/16,5/3/16,N,1,192B145     7,GARCV,North Valley,,4,34.22539,-118.46345
413,370414,2103,4131, ,W,CLAYTON,AVE, ,90027,4/5/16,4/6/16,5/3/16,N,1,148-5A201 226,GARCV,Central,,1,34.10010,-118.28145
414,370476,3110,7322, ,N,LINDLEY,AVE, ,91335,4/5/16,4/6/16,5/3/16,Y,1,186B125   804,GARCV,South Valley,716202,1,34.20370,-118.52716
415,370470,3124,10547, ,N,MATHER,AVE, ,91040,4/5/16,4/6/16,5/3/16,Y,1,207A193   430,GARCV,North Valley,716206,1,34.26103,-118.30977
416,370475,3113,7313, ,N,YOLANDA,AVE, ,91335,4/5/16,4/6/16,5/3/16,N,1,186B121   915,GARCV,South Valley,,1,34.20337,-118.54070
417,370571,1124,1025, ,W,53RD,ST, ,90037,4/6/16,4/12/16,5/4/16,Y,1,108B197   348,GARCV,South Los Angeles,716612,4,33.99424,-118.29256
418,370521,3102,11515, ,W,STAGG,ST, ,91605,4/6/16,4/11/16,5/4/16,Y,1,189B169   730,GARCV,North Valley,716759,3,34.21219,-118.38226
419,370617,3102,7645, ,N,BECK,AVE, ,91605,4/7/16,4/11/16,5/5/16,Y,1,186B169    81,GARCV,North Valley,716852,2,34.20981,-118.38355
420,370628,3124,8346, ,W,JAYSEEL,ST, ,91040,4/7/16,4/11/16,5/5/16,Y,1,207B189   399,GARCV,North Valley,716436,2,34.26537,-118.31509
421,370626,3100,7419, ,N,JELLICO,AVE, ,91406,4/7/16,4/12/16,5/5/16,Y,1,186B129   782,GARCV,South Valley,716615,3,34.20549,-118.51766
422,370581,2103,620, ,N,LAS PALMAS,AVE, ,90004,4/7/16,4/11/16,5/5/16,Y,1,141B185   723,GARCV,Central,716899,2,34.08255,-118.33610
423,370654,3123,11504, ,N,AMBOY,AVE, ,91340,4/8/16,5/10/16,5/6/16,Y,1,213B149   376,GARCV,North Valley,719990,22,34.27918,-118.45017
424,370651,2112,2316, ,S,CAMDEN,AVE, ,90064,4/8/16,4/11/16,5/6/16,Y,1,126B153   886,GARCV,West Los Angeles,716424,1,34.03929,-118.43437
425,370664,3131,18555, ,W,CANTARA,ST, ,91335,4/8/16,4/16/16,5/6/16,Y,1,192B125   784,GARCV,South Valley,716900,6,34.21938,-118.53812
426,370720,2111,3425, ,S,MIDVALE,AVE, ,90034,4/8/16,4/11/16,5/6/16,Y,1,120B161   882,GARCV,West Los Angeles,716431,1,34.02390,-118.41708
427,370662,2141,537, ,N,SERRANO,AVE, ,90004,4/8/16,4/8/16,5/6/16,N,1,141B193  1033,GARCV,Central,,0,34.08102,-118.30702
428,370749,2103,4521, ,W,4TH,ST, ,90020,4/10/16,4/11/16,5/6/16,N,1,135B189   407,GARCV,Central,,0,34.06727,-118.31595
429,370832,1111,1342, ,W,69TH,ST, ,90044,4/11/16,4/12/16,5/9/16,Y,1,102B197   724,GARCV,South Los Angeles,716514,1,33.97690,-118.29950
430,370831,3123,11504, ,N,AMBOY,AVE, ,91340,4/11/16,5/5/16,5/9/16,N,1,213B149   376,GARCV,North Valley,,18,34.27918,-118.45017
431,370781,2120,3045, ,E,CESAR E CHAVEZ,AVE, ,90063,4/11/16,4/16/16,5/9/16,Y,1,127-5A227 304,GARCV,East Los Angeles,716894,5,34.04304,-118.19891
432,370793,2133,2115, ,S,UNION,AVE, ,90007,4/11/16,4/20/16,5/9/16,Y,1,124-5A201 125,GARCV,South Los Angeles,717316,7,34.03601,-118.28295
433,370895,2111,1488, ,S,DURANGO,AVE, ,90035,4/12/16,4/14/16,5/10/16,N,1,129B169   279,GARCV,Central,,2,34.05264,-118.38835
434,370894,2111,1488, ,S,DURANGO,AVE, ,90035,4/12/16,4/13/16,5/10/16,N,1,129B169   279,GARCV,Central,,1,34.05264,-118.38835
435,370903,3102,11100, ,W,PENROSE,ST, ,91352,4/12/16,4/20/16,5/10/16,Y,1,195B173   507,GARCV,North Valley,717137,6,34.22806,-118.37274
436,370848,1124,5940, ,S,SAN PEDRO,ST, ,90003,4/12/16,4/13/16,5/10/16,Y,1,105B205   271,GARCV,South Los Angeles,716658,1,33.98642,-118.26942
437,370986,1140,1307, ,E,107TH,ST, ,90002,4/13/16,4/25/16,5/11/16,N,1,090B209  1305,GARCV,South Los Angeles,,8,33.93895,-118.25140
438,370994,1111,741, ,W,108TH,ST, ,90044,4/13/16,4/15/16,5/11/16,Y,1,088-5A199  15,GARCV,South Los Angeles,716869,2,33.93836,-118.28845
439,370941,2123,4818, ,N,BRAYTON,PL, ,90041,4/13/16,4/13/16,5/11/16,Y,1,160-5A231  85,GARCV,East Los Angeles,719160,0,34.13420,-118.18753
440,370955,3123,14709, ,W,LAKESIDE,ST, ,91342,4/13/16,4/22/16,5/11/16,N,1,222B149   182,GARCV,North Valley,,7,34.30753,-118.45339
441,370952,3123,14651, ,W,NURMI,ST, ,91342,4/13/16,4/22/16,5/11/16,N,1,222B149   267,GARCV,North Valley,,7,34.30697,-118.45246
442,371089,1112,1425, ,W,30TH,ST, ,90007,4/14/16,4/18/16,5/12/16,N,1,120B197   310,GARCV,South Los Angeles,,2,34.02727,-118.29532
443,371065,1124,208, ,W,59TH,PL, ,90003,4/14/16,4/18/16,5/12/16,Y,1,105B201   389,GARCV,South Los Angeles,717021,2,33.98593,-118.27639
444,371026,1124,208, ,E,90TH,ST, ,90003,4/14/16,4/15/16,5/12/16,N,1,094-5A205  87,GARCV,South Los Angeles,,1,33.95457,-118.27133
445,371087,2133,1411, ,S,ALBANY,ST, ,90015,4/14/16,6/14/16,5/12/16,Y,1,126A203    13,GARCV,Central,723397,43,34.04141,-118.27544
446,371090,2142,2001, ,W,BAXTER,ST, ,90039,4/14/16,5/5/16,5/12/16,Y,1,145-5A211 396,GARCV,East Los Angeles,719323,15,34.09115,-118.25378
447,371043,3113,18847, ,W,COVELLO,ST, ,91335,4/14/16,4/18/16,5/12/16,Y,1,186B121   395,GARCV,South Valley,717031,2,34.20684,-118.54320
448,371103,1112,4015, ,S,HARVARD,BLVD, ,90062,4/14/16,4/18/16,5/12/16,Y,1,114B193   425,GARCV,South Los Angeles,716990,2,34.01032,-118.30689
449,371068,2123,5209, ,N,ROCKLAND,AVE, ,90041,4/14/16,4/19/16,5/12/16,Y,1,163-5A221 228,GARCV,East Los Angeles,717211,3,34.14159,-118.21520
450,371061,3110,20511, ,W,RODAX,ST, ,91306,4/14/16,4/20/16,5/12/16,Y,1,192B109   290,GARCV,North Valley,717221,4,34.22398,-118.58018
451,371138,1140,1675, ,E,112TH,ST, ,90059,4/15/16,4/29/16,5/13/16,Y,1,087A213   127,GARCV,South Los Angeles,720306,10,33.93312,-118.24358
452,371158,3110,22113, ,W,CANTLAY,ST, ,91303,4/15/16,4/22/16,5/13/16,Y,1,186B101   966,GARCV,South Valley,710315,5,34.20209,-118.60863
453,371122,3110,7517, ,N,CORBIN,AVE, ,91306,4/15/16,4/18/16,5/13/16,N,1,186B117   408,GARCV,South Valley,,1,34.20644,-118.56243
454,371124,3113,7564, ,N,CORBIN,AVE, ,91335,4/15/16,4/18/16,5/13/16,N,1,186B117   238,GARCV,South Valley,,1,34.20794,-118.56205
455,371151,3121,10687, ,N,ILEX,AVE, ,91331,4/15/16,4/20/16,5/13/16,Y,1,207B157   626,GARCV,North Valley,717327,3,34.26415,-118.42188
456,371128,3110,7437, ,N,VARIEL,AVE, ,91303,4/15/16,4/18/16,5/13/16,Y,1,186B105   470,GARCV,South Valley,717093,1,34.20573,-118.59301
457,371174,1102,12476, ,W,GREENE,AVE, ,90066,4/16/16,4/22/16,5/13/16,Y,1,108B157  1123,GARCV,West Los Angeles,717584,4,33.99060,-118.42410
458,371172,2120,5471, ,E,MARTIN,ST, ,90032,4/16/16,4/19/16,5/13/16,Y,1,141A237   245,GARCV,East Los Angeles,717154,1,34.08027,-118.16567
459,371302,1132,4180, ,S,2ND,AVE, ,90008,4/18/16,4/21/16,5/16/16,Y,1,114B189   992,GARCV,South Los Angeles,717895,3,34.00788,-118.31915
460,371238,1112,5104, ,S,2ND,AVE, ,90043,4/18/16,4/19/16,5/16/16,N,1,111B189  1561,GARCV,South Los Angeles,,1,33.99665,-118.31906
461,371234,1122,662, ,E,43RD,ST, ,90011,4/18/16,4/18/16,5/16/16,Y,1,114A207   326,GARCV,South Los Angeles,717049,0,34.00559,-118.26401
462,371309,1124,726, ,E,52ND,ST, ,90011,4/18/16,4/19/16,5/16/16,N,1,108B205   104,GARCV,South Los Angeles,,1,33.99566,-118.26244
463,371246,1124,442, ,E,90TH,ST, ,90003,4/18/16,4/18/16,5/16/16,Y,1,094-5A207  82,GARCV,South Los Angeles,717026,0,33.95454,-118.26588
464,371264,3122,7119, ,N,BABCOCK,AVE, ,91605,4/18/16,4/18/16,5/16/16,Y,1,183B161   161,GARCV,South Valley,717027,0,34.19986,-118.40747
465,371301,3121,12110, ,W,GAGER,ST, ,91342,4/18/16,4/20/16,5/16/16,Y,1,213B165   683,GARCV,North Valley,717328,2,34.27860,-118.39609
466,371261,1101,59, ,E,NAVY,ST, ,90291,4/18/16,5/3/16,5/16/16,N,1,111B141   565,GARCV,West Los Angeles,,11,33.99687,-118.47991
467,371421,1122,1623, ,E,43RD,ST, ,90011,4/19/16,4/21/16,5/17/16,Y,1,114A213   303,GARCV,South Los Angeles,717331,2,34.00570,-118.24482
468,371349,1124,710, ,E,83RD,ST, ,90001,4/19/16,4/19/16,4/22/16,N,1,099B205  1459,GARCV,South Los Angeles,,0,33.96366,-118.26254
469,371347,1102,7369, ,W,87TH,PL, ,90045,4/19/16,4/28/16,5/17/16,Y,1,096B157  1063,GARCV,West Los Angeles,718139,7,33.95810,-118.42473
470,372231,1102,7369, ,W,87TH,PL, ,90045,4/19/16,5/2/16,5/5/16,Y,,096B157  1063,GARCV,West Los Angeles,718442,9,33.95810,-118.42473
471,371376,3113,7408, ,N,AMIGO,AVE, ,91335,4/19/16,4/21/16,5/17/16,Y,1,186B125   647,GARCV,South Valley,717394,2,34.20509,-118.53810
472,371422,3123,13304, ,W,BEAVER,ST, ,91342,4/19/16,4/23/16,5/17/16,Y,1,225B157    90,GARCV,North Valley,717613,4,34.31716,-118.42240
473,371423,3102,14430, ,W,MERCER,ST, ,91331,4/19/16,4/25/16,5/17/16,N,1,201B149   108,GARCV,North Valley,,4,34.25081,-118.44733
474,371420,3123,13630, ,W,SAYRE,ST, ,91342,4/19/16,4/23/16,5/17/16,Y,1,225B157   505,GARCV,North Valley,717612,4,34.31337,-118.42993
475,371397,3102,12746, ,W,TONOPAH,ST, ,91331,4/19/16,4/21/16,5/17/16,Y,1,195B161   364,GARCV,North Valley,717329,2,34.23276,-118.41147
476,371395,2123,4129, ,N,VERDUGO,ROAD, ,90065,4/19/16,4/20/16,5/17/16,Y,1,157-5A217 213,GARCV,East Los Angeles,717296,1,34.12583,-118.23210
477,371375,3102,9380, ,N,WOODMAN,AVE, ,91331,4/19/16,5/4/16,5/17/16,N,1,198B153   375,GARCV,North Valley,,11,34.24075,-118.44383
478,371480,3102,10122, ,N,BARTEE,AVE, ,91331,4/20/16,4/25/16,5/18/16,Y,1,204B153   628,GARCV,North Valley,718825,3,34.25434,-118.43594
479,371497,2142,3226, ,W,BELLEVUE,AVE, ,90026,4/20/16,4/26/16,5/18/16,N,1,141A203   408,GARCV,East Los Angeles,,4,34.07866,-118.28018
480,371483,2103,4388, ,W,CAMERO,AVE, ,90027,4/20/16,4/28/16,5/18/16,Y,1,148-5A201 197,GARCV,Central,721784,6,34.10078,-118.28519
481,371467,3110,20149, ,W,GAULT,ST, ,91306,4/20/16,4/22/16,5/18/16,Y,1,183B113   176,GARCV,South Valley,717590,2,34.19935,-118.57284
482,371458,3114,10429, ,N,JORDAN,AVE, ,91311,4/20/16,4/20/16,5/18/16,N,1,207B105   736,GARCV,North Valley,,0,34.25990,-118.60402
483,371512,3100,15011, ,W,SYLVAN,ST, ,91411,4/20/16,4/21/16,5/18/16,Y,1,177B145   104,GARCV,South Valley,717396,1,34.18498,-118.45999
484,371503,1133,1727, ,S,WEST,BLVD, ,90019,4/20/16,5/20/16,5/18/16,N,1,126B185   671,GARCV,South Los Angeles,,22,34.04191,-118.33659
485,371507,2130,1820, ,N,WINMAR,DR, ,90065,4/20/16,5/2/16,5/18/16,Y,1,148-5A219  20,GARCV,East Los Angeles,718455,8,34.10312,-118.22627
486,371561,3124,6183, ,N,CLEON,AVE, ,91606,4/21/16,4/22/16,5/19/16,Y,1,177B173   460,GARCV,South Valley,717646,1,34.18281,-118.36871
487,371517,2111,748, ,N,LA JOLLA,AVE, ,90046,4/21/16,4/21/16,5/19/16,N,1,141B173   234,GARCV,Central,,0,34.08521,-118.36787
488,371598,3122,13339, ,W,SYLVAN,ST, ,91401,4/21/16,4/23/16,5/19/16,N,2,177B157    98,GARCV,South Valley,,2,34.18497,-118.42400
489,371672,2120,3123, ,N,BUDAU,AVE, ,90032,4/22/16,4/25/16,5/20/16,N,1,141A235   115,GARCV,East Los Angeles,,1,34.08115,-118.17075
490,371663,1142,845, ,W,ELBERON,AVE, ,90731,4/22/16,4/27/16,5/20/16,Y,1,018B197   127,GARCV,Harbor,719320,3,33.74833,-118.29542
491,371646,3124,6106, ,N,ENSIGN,AVE, ,91606,4/22/16,4/29/16,5/20/16,Y,1,177B173   776,GARCV,South Valley,718425,5,34.18144,-118.37113
492,371643,3124,10251, ,N,TINKER,AVE, ,91042,4/22/16,4/29/16,5/20/16,Y,1,204B193   750,GARCV,North Valley,718423,5,34.25562,-118.30181
493,371714,3114,10347, ,N,JORDAN,AVE, ,91311,4/24/16,5/4/16,5/20/16,Y,1,204B105   139,GARCV,North Valley,719116,7,34.25872,-118.60408
494,371746,1111,552, ,W,101ST,ST, ,90044,4/25/16,4/26/16,5/23/16,Y,1,091-5A201 213,GARCV,South Los Angeles,717914,1,33.94450,-118.28449
495,371778,3121,15539, ,W,ANDRAE,CT, ,91343,4/25/16,4/26/16,5/23/16,N,1,198B145   143,GARCV,North Valley,,1,34.24023,-118.47070
496,371729,1132,3655, ,S,ARLINGTON,AVE, ,90018,4/25/16,5/6/16,5/23/16,Y,1,120B189  1470,GARCV,South Los Angeles,720294,9,34.02163,-118.31777
497,371725,3111,22216, ,W,BASSETT,ST, ,91303,4/25/16,4/30/16,5/23/16,N,3,183B101   651,GARCV,South Valley,,5,34.19523,-118.61084
498,371794,3111,7517, ,N,CORBIN,AVE, ,91306,4/25/16,4/30/16,5/23/16,N,1,186B117   408,GARCV,South Valley,,5,34.20644,-118.56243
499,371771,2102,5121, ,N,HAZELTINE,AVE, ,91423,4/25/16,4/26/16,5/23/16,N,1,171B153   581,GARCV,South Valley,,1,34.16367,-118.44015
500,371779,2102,5121, ,N,HAZELTINE,AVE, ,91423,4/25/16,4/28/16,5/23/16,N,2,171B153   581,GARCV,South Valley,,3,34.16367,-118.44015
501,371800,1101,628, ,E,INDIANA,AVE, ,90291,4/25/16,5/9/16,5/23/16,N,1,111B145  1449,GARCV,West Los Angeles,,10,33.99652,-118.46847
502,371751,1142,522, ,N,MAR VISTA,AVE, ,90744,4/25/16,5/4/16,5/23/16,Y,1,030B201   615,GARCV,Harbor,720421,7,33.77546,-118.27762
503,371801,3111,21037, ,W,RUNNYMEDE,ST, ,91303,4/25/16,4/30/16,5/23/16,Y,1,186B105   436,GARCV,South Valley,718283,5,34.20572,-118.59190
